"Player","BB/100","Hands","VPIP","PFR","3Bet F","Fold to F CBet","WTSD %","WSD","CBet F","CBet T"
"Erbyyy","-42.87","1,280","37.85","11.35","3.85","68.75","27.25","47.79","79.69","48.15"
"Willg2424","-21.78","1,279","25.18","5.63","0.00","38.10","36.66","65.44","65.00","100.00"
"bo marano","-1.97","1,277","45.63","5.33","12.00","46.53","29.82","44.10","77.78","58.33"
"Regalwill","-32.55","1,277","57.19","10.64","1.69","55.36","32.69","54.20","73.53","82.61"
"TinMann8","-0.04","1,277","53.19","11.26","8.33","41.18","32.37","52.23","66.22","70.83"
"Funchew","-35.85","1,275","58.68","5.97","13.33","69.34","25.86","47.69","36.36","33.33"
"oakmarmon605","-88.63","1,275","53.61","24.50","4.76","53.47","30.65","43.81","73.49","75.86"
"kssmith0700","-35.48","1,274","26.51","12.63","11.76","43.90","29.62","51.38","75.00","84.38"
"emptypovkets","-96.18","1,272","74.30","29.34","34.15","38.33","39.67","35.89","52.02","56.90"
"dylanrowe19","-56.02","1,271","60.48","9.44","7.89","45.11","29.28","41.98","61.11","83.33"
"PropaneMoney","-94.96","1,270","60.44","9.03","22.86","60.95","29.32","34.38","64.94","54.84"
"simply.joe25","19.45","1,269","38.49","17.34","13.33","61.54","25.42","43.33","51.02","66.67"
"deans999","24.94","1,268","24.37","22.29","0.00","47.83","22.67","62.75","87.85","43.75"
"luckydogmax1","-3.81","1,268","40.77","4.84","16.67","39.06","31.41","49.73","75.00","77.78"
"esilv732","-8.45","1,268","37.29","19.22","5.56","47.37","26.54","53.45","64.96","41.67"
"sr12voltman","20.58","1,266","28.28","1.53","0.00","65.63","28.13","59.66","50.00","100.00"
"Edeleven2","-10.78","1,265","48.84","0.48","5.71","51.58","29.14","42.63","100.00","100.00"
"ZlimZhady","-46.12","1,264","52.55","24.82","13.04","43.30","37.58","46.43","43.37","28.13"
"bashman786","-34.72","1,263","32.15","23.16","0.00","40.43","27.53","60.20","53.15","51.22"
"JeepGirl20","-156.56","1,263","77.36","6.29","21.05","46.09","40.80","42.21","53.33","75.00"
"GNBC","-4.35","1,261","30.07","19.41","9.52","57.89","30.71","52.14","72.73","61.36"
"mashkov2110","-10.30","1,260","48.66","15.88","5.26","31.73","27.40","39.66","80.73","80.39"
"biggross84","-13.08","1,259","37.51","11.32","9.09","56.99","30.77","54.73","58.57","42.86"
"king erez the 1","34.19","1,259","52.65","20.73","3.45","53.33","30.46","48.99","80.61","58.06"
"the_mr_stone-pa","-15.33","1,258","37.48","14.86","5.56","57.14","34.43","57.32","46.67","80.00"
"xxUniversal40xx","-40.75","1,257","33.20","12.94","9.09","59.21","24.71","45.71","69.79","47.62"
"JJRODZZ1980","-65.35","1,257","46.79","16.35","0.00","47.59","32.52","51.87","76.99","58.06"
"Brokeasajoke1","-33.05","1,257","84.91","19.27","3.33","53.55","33.08","39.20","69.74","64.62"
"illneverscore","25.40","1,257","24.29","0.49","12.50","54.32","31.86","60.19","100.00","100.00"
"c333966","-82.10","1,255","68.86","14.60","12.50","50.38","35.75","38.51","50.57","60.00"
"_Deidara44444","17.04","1,253","21.42","15.55","0.00","50.00","31.78","60.98","59.41","38.71"
"DaveLIV54","-27.65","1,253","37.84","13.43","0.00","53.03","34.59","48.98","42.37","50.00"
"caveman481","-96.19","1,253","45.42","13.28","0.00","64.13","25.27","37.68","68.60","55.56"
"GDon1412","10.48","1,252","35.16","12.29","0.00","50.63","27.18","50.78","39.44","64.29"
"gh1785","-16.67","1,252","38.38","9.93","5.88","56.98","28.89","39.72","87.32","92.00"
"CriticalFailure","27.78","1,249","22.72","19.18","40.00","68.00","26.67","60.94","55.56","36.00"
"malanna464","-51.38","1,248","42.40","3.70","5.26","56.10","34.68","42.33","90.32","78.57"
"notklumy","-28.93","1,247","40.07","15.91","7.69","50.53","27.08","43.07","69.61","75.00"
"Ooos69","-32.80","1,246","35.57","1.39","0.00","51.02","28.82","50.00","25.00","100.00"
"awb91","-74.81","1,246","63.58","6.23","8.11","50.00","36.35","38.95","76.47","92.86"
"Nick7140","-31.88","1,246","30.53","9.26","8.33","69.62","25.44","50.50","83.05","73.91"
"cf998344","-53.13","1,245","50.66","9.74","4.76","75.00","20.75","37.19","61.19","76.92"
"Carter21915","6.80","1,245","67.10","14.95","2.94","39.35","28.38","51.06","89.36","78.72"
"weezeee85","25.76","1,245","67.97","6.46","4.35","45.87","25.35","41.40","68.42","100.00"
"dkim914","-33.69","1,244","28.27","9.54","7.14","43.48","21.70","45.95","68.18","58.82"
"Usuffa4it52","-37.50","1,242","66.15","16.24","10.34","63.64","34.88","48.07","41.24","83.33"
"JayNS1231","-60.97","1,242","78.23","10.45","3.57","50.30","28.15","38.52","65.71","76.00"
"Kalonczi","-118.69","1,241","62.42","9.28","6.25","56.08","29.36","37.05","57.97","52.38"
"rungood76","37.77","1,241","42.97","14.65","0.00","48.78","26.46","49.26","60.64","53.57"
"XxChaz122","27.20","1,237","52.90","10.56","3.57","53.38","36.26","54.69","87.50","51.61"
"runitup1000","21.44","1,236","25.23","5.76","10.00","66.67","23.94","69.41","67.57","50.00"
"AAAA lp 68","-57.75","1,233","32.01","3.29","7.14","32.56","43.68","53.30","47.62","100.00"
"PABillsFan10","-34.29","1,233","34.00","1.83","0.00","58.65","28.44","54.69","91.67","33.33"
"yum thanks","-124.18","1,233","31.63","4.70","5.00","51.52","29.55","36.80","53.33","83.33"
"trikki98","-8.86","1,232","55.70","9.26","0.00","47.24","30.08","44.91","52.54","100.00"
"BBanner10","-25.67","1,232","49.33","13.57","6.45","54.43","22.00","42.15","89.53","87.10"
"NLTonyD","-8.07","1,231","29.22","2.40","14.29","60.94","31.26","58.87","66.67","100.00"
"ockt","-49.16","1,230","37.94","26.61","0.00","50.00","37.01","51.38","61.26","56.45"
"HerPokaFace","-65.31","1,228","55.37","3.80","11.54","50.47","40.90","55.82","65.52","100.00"
"Sommers19","44.55","1,228","39.65","16.58","14.29","58.54","24.22","51.28","76.86","67.39"
"lifeleavesscars","-66.60","1,227","36.15","11.31","4.76","66.67","32.44","46.84","70.13","62.50"
"Roscoe225","13.08","1,227","31.58","24.87","15.38","32.56","28.10","55.91","60.29","51.28"
"Stevo3823","4.25","1,227","34.61","2.25","8.33","56.72","34.25","55.56","78.57","100.00"
"Joey Sacadonuts","22.62","1,226","29.88","12.70","0.00","64.44","22.35","58.75","71.23","35.00"
"oxbx08","-31.34","1,226","36.61","9.24","4.76","50.00","29.74","44.20","63.27","46.15"
"MacPoker789","-142.66","1,225","62.29","11.48","6.67","60.13","33.13","41.09","67.42","86.49"
"deacon232323","-10.71","1,225","36.27","17.56","0.00","42.31","22.88","41.00","68.91","63.41"
"kdid79","-35.96","1,225","32.92","2.81","14.29","60.32","22.39","48.51","73.68","83.33"
"elishadanielle","-5.91","1,224","21.76","6.49","41.67","57.58","31.63","59.14","50.00","75.00"
"the leviathan7j","-20.64","1,223","54.80","7.25","15.79","38.52","35.47","51.26","50.00","88.89"
"joefinisher33","-9.29","1,223","73.17","1.00","5.26","54.78","26.86","41.74","25.00","-"
"Philly161","-27.35","1,222","28.20","18.64","0.00","48.28","26.80","47.56","45.79","41.18"
"Handzp","0.27","1,222","47.52","15.81","0.00","54.02","33.28","50.76","54.87","56.67"
"jetsfan3355","-33.01","1,221","66.14","15.58","18.52","56.38","28.50","42.79","65.96","58.82"
"Jared196019","15.39","1,220","41.48","18.24","0.00","43.28","28.45","54.48","60.19","32.26"
"whiskers2207","-40.18","1,220","29.50","13.34","4.55","53.06","28.92","54.21","62.79","45.00"
"vtmroyal","-64.99","1,219","47.41","9.52","25.00","54.46","33.07","45.89","60.78","46.67"
"bluebenjamins","-59.21","1,218","57.15","14.00","14.81","48.28","27.22","34.22","75.00","75.00"
"nickyost711","-42.67","1,218","64.20","16.50","2.27","44.24","30.77","40.25","85.84","85.19"
"scottycf1111","-25.29","1,217","50.51","12.17","12.50","50.89","30.84","44.06","52.33","57.89"
"jtal717","-59.65","1,216","59.75","1.43","0.00","57.53","34.27","43.58","45.45","100.00"
"Mrs.Alex100","-102.35","1,215","48.95","34.63","16.67","47.52","33.15","44.63","48.33","38.89"
"zacszekeres","-65.94","1,214","60.86","10.58","7.14","45.67","40.73","44.22","72.41","65.00"
"Mjw30iam","19.64","1,213","34.37","7.58","31.25","48.21","27.07","39.52","92.86","70.59"
"Phulish1972","-90.00","1,212","33.14","17.06","23.08","55.56","35.93","53.15","53.51","60.00"
"ashhh151","-1.67","1,211","39.60","9.04","14.29","65.88","31.28","53.29","46.94","90.00"
"cyberjacket","-53.17","1,210","34.71","26.92","10.00","75.76","26.72","49.54","81.48","44.44"
"Dunny2002","15.17","1,210","44.38","11.78","13.33","42.99","31.27","53.89","56.14","72.73"
"WolfHaze","-48.67","1,209","40.07","25.15","14.29","48.05","30.79","39.60","73.05","52.94"
"Dilts25","-35.98","1,206","49.02","6.89","10.00","61.32","28.48","36.63","80.00","66.67"
"cvcvr6","-69.26","1,206","58.20","8.50","0.00","61.04","27.45","48.60","53.33","88.89"
"smittball20","-50.95","1,206","44.40","4.21","17.39","67.86","29.91","54.82","75.76","61.54"
"Brownstone15","36.14","1,206","30.91","12.44","14.29","43.28","28.79","59.65","71.62","55.00"
"TheMilkman140","-41.74","1,205","43.07","28.45","4.76","47.54","32.98","41.94","65.19","27.69"
"DatBoiShane21","5.16","1,204","30.22","19.90","12.50","56.25","23.01","56.41","38.40","39.13"
"herbguy1","-42.42","1,203","36.32","10.90","10.00","55.41","26.40","45.13","72.34","58.82"
"WilliamF1969","-6.53","1,202","44.47","7.19","8.33","39.47","37.86","53.30","88.37","73.68"
"VincentVercetti","-5.95","1,202","27.23","11.32","7.14","61.54","24.18","43.24","91.07","38.10"
"KenverSki","-35.46","1,202","49.28","28.31","6.90","56.18","26.79","43.33","51.02","39.22"
"tysal21","-57.99","1,201","44.59","9.46","0.00","41.84","34.68","46.03","58.21","85.71"
"chalupa93","45.97","1,201","47.00","27.53","11.11","47.19","24.58","50.00","71.96","44.64"
"njoy876","-23.54","1,201","37.45","6.13","11.76","71.21","28.22","50.39","94.44","70.59"
"UncleLeo11","-25.23","1,199","42.38","15.91","0.00","51.76","27.37","44.36","35.16","90.00"
"titoj640","29.54","1,199","50.39","16.48","3.23","57.73","24.68","54.07","83.52","56.67"
"Acejohnson39","24.46","1,199","48.16","32.73","18.18","30.00","34.46","46.55","75.50","55.56"
"GrandmaDebbie","86.71","1,198","49.70","7.78","30.77","60.00","26.83","50.00","47.17","72.73"
"McNoodle223","13.76","1,198","33.45","12.88","0.00","47.95","31.54","58.14","48.15","44.44"
"andywelder80","-76.61","1,197","56.43","6.73","15.63","50.00","29.64","46.60","71.74","87.50"
"Golderino","12.47","1,196","23.83","21.05","0.00","50.00","28.67","56.25","55.65","41.94"
"wareaglejoel","30.55","1,195","36.66","11.60","19.05","48.61","24.40","63.06","57.53","57.89"
"e@$Ym0n3y","-10.18","1,195","37.69","15.24","0.00","44.64","27.04","44.83","61.90","61.90"
"kilroysdead","-26.13","1,195","36.57","3.16","7.14","69.89","28.78","53.24","90.48","85.71"
"mental-atak","-16.60","1,194","27.43","5.29","0.00","50.68","30.85","56.90","78.13","61.54"
"HappyPennies","10.59","1,194","30.59","10.88","9.09","52.78","41.07","47.20","49.09","64.29"
"jayblack5522","-49.36","1,194","53.95","32.40","10.34","69.14","29.98","43.24","57.87","56.25"
"quickllama","-11.16","1,193","36.33","13.41","5.88","30.14","30.67","39.86","79.35","56.67"
"IHolyDevilI","0.40","1,193","43.94","6.57","6.45","68.92","28.21","44.30","72.09","100.00"
"Rup1862","15.25","1,191","32.36","4.54","0.00","59.57","33.01","61.48","69.57","50.00"
"B2481382","-14.03","1,189","27.91","5.57","0.00","45.65","23.37","44.30","73.33","57.14"
"Kizzle_612","-4.70","1,189","51.54","7.02","4.17","79.37","24.43","52.86","72.50","92.31"
"Mattyice1733","-18.26","1,188","38.97","1.63","0.00","68.18","28.96","57.81","77.78","100.00"
"Bhunnybear2123","-85.45","1,188","64.39","11.54","2.94","63.31","30.97","45.37","81.58","81.82"
"MGpop16","-12.78","1,187","28.00","18.45","18.18","54.84","28.57","51.22","57.28","38.46"
"KylePA5","-100.84","1,186","48.23","17.82","17.65","62.50","37.70","42.03","67.52","82.50"
"alxriems2790","-53.09","1,185","32.73","9.81","12.50","48.15","27.18","43.40","65.71","53.33"
"Hisoka6969","28.38","1,185","46.03","31.97","9.09","38.89","31.94","46.41","73.08","60.81"
"laundryday1","-124.33","1,184","50.97","7.99","0.00","56.25","32.58","51.49","63.41","33.33"
"Vincenzo3rd","2.09","1,183","35.79","8.65","12.50","52.00","27.55","52.76","55.93","84.21"
"TheRealDiehl1","-1.20","1,183","31.72","6.21","0.00","53.62","23.80","46.81","64.52","90.00"
"Jwxuuu520","-64.95","1,183","41.60","10.02","16.67","57.61","25.90","37.69","63.77","81.82"
"Witmerd72","24.53","1,182","51.72","20.26","18.75","52.75","31.25","47.03","53.17","76.92"
"DarthDiscgolfer","3.89","1,182","39.58","10.03","5.88","55.71","29.16","54.93","60.00","38.10"
"TDeclerico","13.83","1,182","40.24","27.29","15.79","51.61","31.91","48.82","70.39","59.18"
"johnminer12","-194.91","1,178","77.02","5.94","20.51","47.73","30.79","37.46","33.33","66.67"
"72Chili","6.83","1,178","33.59","18.06","0.00","45.16","25.46","59.79","73.50","55.56"
"echeesy","-81.57","1,176","67.54","31.56","6.45","42.40","33.33","37.05","68.53","82.42"
"JDOO77","41.72","1,176","41.51","9.97","0.00","46.67","27.70","53.44","68.33","9.09"
"hateful cliwn","-34.72","1,176","50.39","14.80","0.00","42.40","31.62","49.74","71.11","75.00"
"Kreutz18","-22.57","1,171","50.31","5.01","7.41","42.98","31.80","34.02","32.00","75.00"
"armpitt10","-7.78","1,171","26.53","22.09","0.00","53.85","30.32","60.71","52.00","42.86"
"umrath91","36.87","1,171","49.65","10.92","25.00","53.70","22.64","45.52","95.31","55.56"
"Treerat19","-62.87","1,169","49.12","32.04","8.00","45.35","31.05","52.60","72.68","61.76"
"giovan800","-28.25","1,167","29.40","7.81","0.00","40.98","30.66","52.25","70.45","40.00"
"heinousgus","41.80","1,167","46.98","25.35","13.33","41.46","29.76","51.47","77.30","58.33"
"MrMondayNight","-146.60","1,166","65.50","12.17","21.05","50.38","41.07","47.06","41.54","90.91"
"Paintman72","-5.54","1,165","22.12","1.24","0.00","52.83","34.14","53.10","83.33","100.00"
"chimneyman103","5.12","1,165","47.82","21.57","0.00","41.84","25.00","44.12","60.00","79.41"
"Christina42391","-106.05","1,165","83.13","20.44","4.55","63.19","28.00","41.67","56.62","79.41"
"Indiana13","-34.29","1,164","37.41","2.19","22.22","58.33","30.92","43.97","50.00","-"
"Dr6reenthumb420","-10.63","1,164","63.70","14.20","21.62","63.03","31.51","50.65","55.32","62.50"
"vladmash","19.54","1,163","47.54","17.41","14.81","63.01","25.41","44.60","65.81","45.16"
"mrlynn222","-33.77","1,163","35.15","2.72","6.25","32.58","36.44","44.77","94.44","66.67"
"Jake of Spaids","-35.80","1,163","41.88","8.49","9.09","57.61","18.00","44.44","89.36","73.33"
"GeT_RiVeRd1313","8.20","1,163","42.14","10.11","7.14","42.16","28.80","48.59","60.61","65.00"
"ScottieChippen3","-13.49","1,162","40.81","8.49","0.00","54.05","31.82","48.70","77.78","81.25"
"dave063","-45.60","1,162","52.22","3.85","0.00","52.14","33.48","45.50","100.00","80.00"
"sirshayne","-44.88","1,162","58.76","8.78","0.00","54.78","25.94","39.88","77.59","45.45"
"JoeyZanoni","-36.08","1,162","45.14","25.07","9.52","54.10","32.71","50.63","60.42","52.94"
"lukefarns10","-135.06","1,161","50.83","19.26","20.69","43.16","41.67","43.67","61.67","76.00"
"BlakeMont","-38.71","1,160","46.14","1.85","0.00","63.16","26.71","39.47","61.54","25.00"
"jonl69837","-10.21","1,159","37.55","0.44","0.00","47.06","36.24","55.61","100.00","100.00"
"dhansen21","30.40","1,158","53.15","27.17","13.64","50.00","26.54","44.52","41.99","62.07"
"phillywizwitout","-30.11","1,158","40.04","20.57","5.26","54.17","19.95","35.37","73.21","72.22"
"blackout2189","17.52","1,157","25.44","12.54","41.67","58.82","27.78","48.75","68.25","55.00"
"JimmyT561","-23.17","1,156","65.57","14.12","0.00","38.93","38.74","42.18","63.64","60.00"
"J$tokes3","-68.95","1,155","63.99","9.47","0.00","41.80","25.58","45.23","59.26","73.33"
"jonnyboy1515","52.23","1,152","31.11","20.57","30.00","55.88","30.18","55.56","74.17","38.89"
"ziyadwk","21.85","1,149","33.10","14.25","0.00","54.76","40.82","60.40","58.23","63.64"
"philharmonica","-10.68","1,147","51.74","16.31","10.53","48.08","30.50","44.32","78.95","73.68"
"PhilliesFan17","6.43","1,146","35.19","5.92","0.00","48.84","30.17","54.84","67.74","81.82"
"AndrettiKGB","-41.45","1,145","17.80","14.27","0.00","51.85","34.63","61.97","54.88","51.85"
"chipzzay","14.18","1,145","27.17","13.99","0.00","66.67","31.14","54.81","45.35","68.75"
"dmoneyAA22","-11.90","1,143","40.94","5.70","5.13","65.38","32.72","46.54","79.31","85.71"
"miggity8","-47.06","1,142","59.71","5.32","8.82","62.83","25.59","50.27","78.57","100.00"
"pocketpicker234","-15.02","1,141","55.40","3.93","4.76","50.00","29.41","48.42","52.63","80.00"
"zbarning","6.05","1,140","44.61","11.42","8.33","45.35","28.52","44.74","52.56","73.91"
"scbreisch","-104.12","1,138","54.18","11.86","4.55","42.86","38.46","40.43","86.90","91.67"
"Gunn3r02","-50.97","1,137","38.02","6.67","0.00","52.27","31.59","50.34","61.54","20.00"
"moutianman999","-97.62","1,137","51.92","18.19","5.00","50.82","33.62","48.97","61.17","60.00"
"trensita8","-18.94","1,137","40.18","15.79","0.00","52.86","34.44","53.01","68.48","81.25"
"Carmine PSU","-34.22","1,135","38.36","11.33","12.50","65.45","23.48","47.12","88.75","45.16"
"chef'ncurry","-34.13","1,134","37.52","8.62","0.00","48.08","30.47","51.85","52.94","69.23"
"Bill_Seiler","0.56","1,134","42.35","17.68","9.09","49.28","31.70","56.34","56.12","26.09"
"glargin","-55.03","1,133","35.05","15.69","30.77","59.38","26.94","41.35","73.20","31.43"
"los zam","-87.35","1,133","53.71","5.71","11.11","60.00","40.80","53.76","44.44","37.50"
"W.Shakespeere","87.34","1,133","39.89","24.82","10.00","46.77","31.89","61.65","60.84","48.72"
"Malcdigital11","-125.04","1,133","54.67","20.49","0.00","57.73","28.93","42.11","54.96","82.93"
"ALpoker3247","-16.45","1,131","51.22","1.35","3.23","73.53","27.99","43.86","54.55","100.00"
"cometear499","-81.28","1,131","55.06","46.18","27.78","39.62","39.79","47.67","48.83","65.45"
"Bhard75","-13.41","1,131","43.33","10.21","5.26","63.08","24.70","53.66","79.59","54.55"
"Pepperdog89","-6.30","1,130","21.71","6.73","20.00","60.00","26.30","59.15","94.29","57.14"
"bwright412","-20.02","1,130","27.00","14.25","27.27","54.17","32.33","55.14","61.36","60.00"
"Straight$Homie","20.71","1,129","42.64","22.30","3.57","68.00","33.47","54.94","69.38","64.47"
"slsylva","27.87","1,129","43.62","12.41","0.00","64.00","21.85","44.44","60.29","26.67"
"MoliseNelCuore","-62.12","1,126","78.44","13.35","17.24","63.04","29.30","44.75","51.09","64.71"
"Whoopsiesboop","-19.69","1,124","37.61","15.01","0.00","46.38","30.18","44.78","61.70","22.22"
"MAKEMONEYONLINE","-76.67","1,122","52.66","2.30","17.86","67.82","30.48","37.84","100.00","100.00"
"MWB102","56.96","1,122","36.46","22.56","25.00","49.38","39.51","59.31","34.78","40.00"
"bigferg823","21.12","1,120","57.53","13.97","8.33","46.62","29.15","49.72","69.05","78.95"
"ericrhoades55","-133.58","1,120","76.30","2.46","8.82","37.80","46.05","48.96","23.53","100.00"
"dkaiser95","-108.22","1,120","67.51","29.05","11.11","51.72","32.72","41.38","68.29","46.43"
"mavricco1","-28.89","1,120","22.91","13.00","20.00","66.67","28.41","45.45","75.00","26.92"
"Scoe0885","-71.34","1,118","38.69","6.58","0.00","58.75","32.38","44.22","20.00","66.67"
"Bendyxx","-43.04","1,117","47.91","29.21","10.53","53.45","32.21","52.76","41.18","57.14"
"DeadcanZ","-62.64","1,116","52.84","9.72","9.52","51.92","30.17","40.45","58.18","93.75"
